american_s01_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s01", "accent": "american"}
american_s04_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s04", "accent": "american"}
american_s06_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s06", "accent": "american"}
american_s08_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s08", "accent": "american"}
australian_s02_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "australian_s02", "accent": "australian"}
american_s07_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s07", "accent": "american"}
american_s02_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s02", "accent": "american"}
british_s02_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "british_s02", "accent": "british"}
indian_s02_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s02_111|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_091|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s07_234|rake the rubbish up and then burn it|rake the rubbish up and then burn it|{"speaker": "american_s07", "accent": "american"}
malayalam_s01_091|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_100|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s06_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s06", "accent": "american"}
malayalam_s01_110|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s01", "accent": "malayalam"}
bangla_s02_111|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_091|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "bangla_s02", "accent": "bangla"}
odiya_s01_112|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "odiya_s01", "accent": "odiya"}
indian_s02_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s03_099|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s03", "accent": "malayalam"}
odiya_s01_102|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "odiya_s01", "accent": "odiya"}
odiya_s01_092|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s01_107|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "telugu_s01", "accent": "telugu"}
bangla_s01_101|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "bangla_s01", "accent": "bangla"}
telugu_s02_100|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "telugu_s02", "accent": "telugu"}
american_s02_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s02", "accent": "american"}
american_s05_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s05", "accent": "american"}
american_s07_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s07", "accent": "american"}
american_s08_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s08", "accent": "american"}
british_s01_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "british_s01", "accent": "british"}
welsh_s01_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "welsh_s01", "accent": "welsh"}
malayalam_s03_090|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s03", "accent": "malayalam"}
australian_s01_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "australian_s01", "accent": "australian"}
australian_s02_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "australian_s02", "accent": "australian"}
malayalam_s02_101|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "malayalam_s02", "accent": "malayalam"}
australian_s01_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "australian_s01", "accent": "australian"}
american_s04_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s04", "accent": "american"}
american_s03_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s03", "accent": "american"}
american_s05_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s05", "accent": "american"}
american_s06_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s06", "accent": "american"}
american_s07_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s07", "accent": "american"}
indian_s02_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "indian_s02", "accent": "indian"}
american_s02_384|take two shares as a fair profit|take two shares as a fair profit|{"speaker": "american_s02", "accent": "american"}
american_s03_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "american_s03", "accent": "american"}
australian_s02_227|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "australian_s02", "accent": "australian"}
american_s03_716|take the match and strike it against your shoe|take the match and strike it against your shoe|{"speaker": "american_s03", "accent": "american"}
telugu_s01_186|we talked of the side show in the circus|we talked of the side show in the circus|{"speaker": "telugu_s01", "accent": "telugu"}
australian_s01_136|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "australian_s01", "accent": "australian"}
australian_s01_510|tuck the sheet under the edge of the mat|tuck the sheet under the edge of the mat|{"speaker": "australian_s01", "accent": "australian"}
american_s03_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s03", "accent": "american"}
american_s04_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s04", "accent": "american"}
american_s05_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s05", "accent": "american"}
american_s06_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s06", "accent": "american"}
american_s07_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s07", "accent": "american"}
american_s08_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "american_s08", "accent": "american"}
australian_s01_314|she danced like a swan tall and graceful|she danced like a swan tall and graceful|{"speaker": "australian_s01", "accent": "australian"}
american_s06_684|cap the jar with a tight brass cover|cap the jar with a tight brass cover|{"speaker": "american_s06", "accent": "american"}
australian_s02_360|tack the strip of carpet to the worn floor|tack the strip of carpet to the worn floor|{"speaker": "australian_s02", "accent": "australian"}
australian_s02_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "australian_s02", "accent": "australian"}
american_s06_109|the ripe taste of cheese improves with age|the ripe taste of cheese improves with age|{"speaker": "american_s06", "accent": "american"}
odiya_s01_063|press the pants and sew a button on the vest|press the pants and sew a button on the vest|{"speaker": "odiya_s01", "accent": "odiya"}
british_s02_034|take the winding path to reach the lake|take the winding path to reach the lake|{"speaker": "british_s02", "accent": "british"}
american_s04_513|the work of the tailor is seen on each side|the work of the tailor is seen on each side|{"speaker": "american_s04", "accent": "american"}
american_s04_640|tea in thin china has a sweet taste|tea in thin china has a sweet taste|{"speaker": "american_s04", "accent": "american"}
american_s06_275|tea served from the brown jug is tasty|tea served from the brown jug is tasty|{"speaker": "american_s06", "accent": "american"}
malayalam_s01_707|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "malayalam_s01", "accent": "malayalam"}
odiya_s01_528|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "odiya_s01", "accent": "odiya"}
bangla_s02_520|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "bangla_s02", "accent": "bangla"}
odiya_s01_518|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s03_507|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s01_523|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s02_506|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "malayalam_s02", "accent": "malayalam"}
telugu_s02_529|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "telugu_s02", "accent": "telugu"}
bangla_s02_510|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "bangla_s02", "accent": "bangla"}
american_s05_175|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "american_s05", "accent": "american"}
telugu_s02_509|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "telugu_s02", "accent": "telugu"}
indian_s01_078|a tame squirrel makes a nice pet|a tame squirrel makes a nice pet|{"speaker": "indian_s01", "accent": "indian"}
bangla_s02_225|a tame squirrel makes a nice pet|a tame squirrel makes a nice pet|{"speaker": "bangla_s02", "accent": "bangla"}
american_s01_561|he wrote his name boldly at the top of the sheet|he wrote his name boldly at the top of the sheet|{"speaker": "american_s01", "accent": "american"}
american_s07_481|thick glasses helped him read the print|thick glasses helped him read the print|{"speaker": "american_s07", "accent": "american"}
indian_s01_481|thick glasses helped him read the print|thick glasses helped him read the print|{"speaker": "indian_s01", "accent": "indian"}
american_s02_481|thick glasses helped him read the print|thick glasses helped him read the print|{"speaker": "american_s02", "accent": "american"}
indian_s02_481|thick glasses helped him read the print|thick glasses helped him read the print|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s03_001|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s03", "accent": "malayalam"}
australian_s02_175|steam hissed from the broken valve|steam hissed from the broken valve|{"speaker": "australian_s02", "accent": "australian"}
australian_s01_308|tin cans are absent from store shelves|tin cans are absent from store shelves|{"speaker": "australian_s01", "accent": "australian"}
bangla_s02_325|thieves who rob friends deserve jail|thieves who rob friends deserve jail|{"speaker": "bangla_s02", "accent": "bangla"}
welsh_s01_607|sever the twine with a quick snip of the knife|sever the twine with a quick snip of the knife|{"speaker": "welsh_s01", "accent": "welsh"}
welsh_s01_269|carry the pail to the wall and spill it there|carry the pail to the wall and spill it there|{"speaker": "welsh_s01", "accent": "welsh"}
british_s01_269|carry the pail to the wall and spill it there|carry the pail to the wall and spill it there|{"speaker": "british_s01", "accent": "british"}
american_s01_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "american_s01", "accent": "american"}
american_s02_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "american_s02", "accent": "american"}
american_s04_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "american_s04", "accent": "american"}
american_s07_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "american_s07", "accent": "american"}
american_s08_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "american_s08", "accent": "american"}
australian_s01_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "australian_s01", "accent": "australian"}
british_s01_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "british_s01", "accent": "british"}
british_s02_619|dull stories make her laugh|dull stories make her laugh|{"speaker": "british_s02", "accent": "british"}
malayalam_s02_591|sell your gift to a buyer at a good gain|sell your gift to a buyer at a good gain|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s01_199|sell your gift to a buyer at a good gain|sell your gift to a buyer at a good gain|{"speaker": "american_s01", "accent": "american"}
american_s08_569|fill your pack with bright trinkets for the poor|fill your pack with bright trinkets for the poor|{"speaker": "american_s08", "accent": "american"}
american_s01_569|fill your pack with bright trinkets for the poor|fill your pack with bright trinkets for the poor|{"speaker": "american_s01", "accent": "american"}
american_s01_121|hemp is a weed found in parts of the tropics|hemp is a weed found in parts of the tropics|{"speaker": "american_s01", "accent": "american"}
american_s01_622|choose between the high road and the low|choose between the high road and the low|{"speaker": "american_s01", "accent": "american"}
odiya_s01_344|sunday is the best part of the week|sunday is the best part of the week|{"speaker": "odiya_s01", "accent": "odiya"}
welsh_s01_682|dunk the stale biscuits into strong drink|dunk the stale biscuits into strong drink|{"speaker": "welsh_s01", "accent": "welsh"}
malayalam_s03_286|ten pins were set in order|ten pins were set in order|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s01_295|ten pins were set in order|ten pins were set in order|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s02_287|ten pins were set in order|ten pins were set in order|{"speaker": "telugu_s02", "accent": "telugu"}
american_s02_101|ten pins were set in order|ten pins were set in order|{"speaker": "american_s02", "accent": "american"}
american_s03_101|ten pins were set in order|ten pins were set in order|{"speaker": "american_s03", "accent": "american"}
american_s07_101|ten pins were set in order|ten pins were set in order|{"speaker": "american_s07", "accent": "american"}
american_s08_101|ten pins were set in order|ten pins were set in order|{"speaker": "american_s08", "accent": "american"}
malayalam_s02_276|ten pins were set in order|ten pins were set in order|{"speaker": "malayalam_s02", "accent": "malayalam"}
telugu_s02_277|ten pins were set in order|ten pins were set in order|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_297|ten pins were set in order|ten pins were set in order|{"speaker": "telugu_s02", "accent": "telugu"}
british_s01_101|ten pins were set in order|ten pins were set in order|{"speaker": "british_s01", "accent": "british"}
american_s03_381|tend the sheep while the dog wanders|tend the sheep while the dog wanders|{"speaker": "american_s03", "accent": "american"}
american_s08_381|tend the sheep while the dog wanders|tend the sheep while the dog wanders|{"speaker": "american_s08", "accent": "american"}
bangla_s02_298|ten pins were set in order|ten pins were set in order|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s03_276|ten pins were set in order|ten pins were set in order|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s02_296|ten pins were set in order|ten pins were set in order|{"speaker": "malayalam_s02", "accent": "malayalam"}
british_s02_101|ten pins were set in order|ten pins were set in order|{"speaker": "british_s02", "accent": "british"}
indian_s01_101|ten pins were set in order|ten pins were set in order|{"speaker": "indian_s01", "accent": "indian"}
malayalam_s03_296|ten pins were set in order|ten pins were set in order|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s01_687|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s04_292|to reach the end he needs much courage|to reach the end he needs much courage|{"speaker": "american_s04", "accent": "american"}
american_s05_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s05", "accent": "american"}
american_s08_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s08", "accent": "american"}
american_s04_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s04", "accent": "american"}
american_s06_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s06", "accent": "american"}
american_s07_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s07", "accent": "american"}
american_s02_653|tear a thin sheet from the yellow pad|tear a thin sheet from the yellow pad|{"speaker": "american_s02", "accent": "american"}
american_s02_269|a chink in the wall allowed a draft to blow|a chink in the wall allowed a draft to blow|{"speaker": "american_s02", "accent": "american"}
welsh_s01_145|guess the result from the first scores|guess the result from the first scores|{"speaker": "welsh_s01", "accent": "welsh"}
odiya_s01_432|those thistles bend in a high wind|those thistles bend in a high wind|{"speaker": "odiya_s01", "accent": "odiya"}
american_s02_510|tuck the sheet under the edge of the mat|tuck the sheet under the edge of the mat|{"speaker": "american_s02", "accent": "american"}
british_s02_641|pitch the straw through the door of the stable|pitch the straw through the door of the stable|{"speaker": "british_s02", "accent": "british"}
british_s02_684|cap the jar with a tight brass cover|cap the jar with a tight brass cover|{"speaker": "british_s02", "accent": "british"}
australian_s02_560|those last words were a strong statement|those last words were a strong statement|{"speaker": "australian_s02", "accent": "australian"}
indian_s02_244|a waxed floor makes us lose balance|a waxed floor makes us lose balance|{"speaker": "indian_s02", "accent": "indian"}
australian_s01_227|coax a young calf to drink from a bucket|coax a young calf to drink from a bucket|{"speaker": "australian_s01", "accent": "australian"}
american_s08_396|fake stones shine but cost little|fake stones shine but cost little|{"speaker": "american_s08", "accent": "american"}
telugu_s01_011|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_660|the wreck occurred by the bank on main street|the wreck occurred by the bank on main street|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_659|the doorknob was made of bright clean brass|the doorknob was made of bright clean brass|{"speaker": "malayalam_s01", "accent": "malayalam"}
telugu_s01_652|the doorknob was made of bright clean brass|the doorknob was made of bright clean brass|{"speaker": "telugu_s01", "accent": "telugu"}
american_s04_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s04", "accent": "american"}
american_s06_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s06", "accent": "american"}
american_s02_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s02", "accent": "american"}
american_s03_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s03", "accent": "american"}
american_s05_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s05", "accent": "american"}
american_s07_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s07", "accent": "american"}
american_s08_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "american_s08", "accent": "american"}
australian_s02_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "australian_s02", "accent": "australian"}
indian_s02_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "indian_s02", "accent": "indian"}
british_s01_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "british_s01", "accent": "british"}
australian_s01_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "australian_s01", "accent": "australian"}
indian_s01_526|that guy is the writer of a few banned books|that guy is the writer of a few banned books|{"speaker": "indian_s01", "accent": "indian"}
american_s06_111|the hog crawled under the high fence|the hog crawled under the high fence|{"speaker": "american_s06", "accent": "american"}
malayalam_s03_488|at that high level the air is pure|at that high level the air is pure|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s01_703|they are pushed back each time they attack|they are pushed back each time they attack|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_713|they are pushed back each time they attack|they are pushed back each time they attack|{"speaker": "malayalam_s01", "accent": "malayalam"}
odiya_s01_304|the ripe taste of cheese improves with age|the ripe taste of cheese improves with age|{"speaker": "odiya_s01", "accent": "odiya"}
british_s01_607|sever the twine with a quick snip of the knife|sever the twine with a quick snip of the knife|{"speaker": "british_s01", "accent": "british"}
american_s04_471|to have is better than to wait and hope|to have is better than to wait and hope|{"speaker": "american_s04", "accent": "american"}
telugu_s01_759|the rush for funds reached its peak tuesday|the rush for funds reached its peak tuesday|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_104|the wrist was badly strained and hung limp|the wrist was badly strained and hung limp|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_095|the wrist was badly strained and hung limp|the wrist was badly strained and hung limp|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s01_412|a pod is what peas always grow in|a pod is what peas always grow in|{"speaker": "american_s01", "accent": "american"}
american_s04_377|better hash is made of rare beef|better hash is made of rare beef|{"speaker": "american_s04", "accent": "american"}
australian_s01_391|that move means the game is over|that move means the game is over|{"speaker": "australian_s01", "accent": "australian"}
british_s01_391|that move means the game is over|that move means the game is over|{"speaker": "british_s01", "accent": "british"}
indian_s02_391|that move means the game is over|that move means the game is over|{"speaker": "indian_s02", "accent": "indian"}
american_s02_391|that move means the game is over|that move means the game is over|{"speaker": "american_s02", "accent": "american"}
american_s03_391|that move means the game is over|that move means the game is over|{"speaker": "american_s03", "accent": "american"}
american_s05_391|that move means the game is over|that move means the game is over|{"speaker": "american_s05", "accent": "american"}
american_s07_391|that move means the game is over|that move means the game is over|{"speaker": "american_s07", "accent": "american"}
american_s08_391|that move means the game is over|that move means the game is over|{"speaker": "american_s08", "accent": "american"}
australian_s02_391|that move means the game is over|that move means the game is over|{"speaker": "australian_s02", "accent": "australian"}
indian_s01_391|that move means the game is over|that move means the game is over|{"speaker": "indian_s01", "accent": "indian"}
american_s06_662|bad nerves are jangled by a door slam|bad nerves are jangled by a door slam|{"speaker": "american_s06", "accent": "american"}
american_s02_662|bad nerves are jangled by a door slam|bad nerves are jangled by a door slam|{"speaker": "american_s02", "accent": "american"}
malayalam_s01_650|the wreck occurred by the bank on main street|the wreck occurred by the bank on main street|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s02_027|her purse was full of useless trash|her purse was full of useless trash|{"speaker": "australian_s02", "accent": "australian"}
malayalam_s02_647|the cement had dried when he moved it|the cement had dried when he moved it|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s01_567|there the flood mark is ten inches|there the flood mark is ten inches|{"speaker": "malayalam_s01", "accent": "malayalam"}
bangla_s02_567|there the flood mark is ten inches|there the flood mark is ten inches|{"speaker": "bangla_s02", "accent": "bangla"}
odiya_s01_545|there the flood mark is ten inches|there the flood mark is ten inches|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s02_253|the grass curled around the fence post|the grass curled around the fence post|{"speaker": "malayalam_s02", "accent": "malayalam"}
indian_s01_360|tack the strip of carpet to the worn floor|tack the strip of carpet to the worn floor|{"speaker": "indian_s01", "accent": "indian"}
telugu_s01_435|the just claim got the right verdict|the just claim got the right verdict|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s01_333|the ripe taste of cheese improves with age|the ripe taste of cheese improves with age|{"speaker": "telugu_s01", "accent": "telugu"}
bangla_s01_530|there was a sound of dry leaves outside|there was a sound of dry leaves outside|{"speaker": "bangla_s01", "accent": "bangla"}
british_s02_177|there was a sound of dry leaves outside|there was a sound of dry leaves outside|{"speaker": "british_s02", "accent": "british"}
bangla_s01_510|there was a sound of dry leaves outside|there was a sound of dry leaves outside|{"speaker": "bangla_s01", "accent": "bangla"}
malayalam_s03_528|there was a sound of dry leaves outside|there was a sound of dry leaves outside|{"speaker": "malayalam_s03", "accent": "malayalam"}
odiya_s01_098|the young girl gave no clear response|the young girl gave no clear response|{"speaker": "odiya_s01", "accent": "odiya"}
indian_s02_437|hats are worn to tea and not to dinner|hats are worn to tea and not to dinner|{"speaker": "indian_s02", "accent": "indian"}
american_s01_611|a sullen smile gets few friends|a sullen smile gets few friends|{"speaker": "american_s01", "accent": "american"}
american_s01_560|those last words were a strong statement|those last words were a strong statement|{"speaker": "american_s01", "accent": "american"}
american_s02_693|dots of light betrayed the black cat|dots of light betrayed the black cat|{"speaker": "american_s02", "accent": "american"}
malayalam_s01_700|jerk the rope and the bell rings weakly|jerk the rope and the bell rings weakly|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s02_706|a stuffed chair slipped from the moving van|a stuffed chair slipped from the moving van|{"speaker": "australian_s02", "accent": "australian"}
australian_s02_057|a saw is a tool used for making boards|a saw is a tool used for making boards|{"speaker": "australian_s02", "accent": "australian"}
telugu_s01_088|the swan dive was far short of perfect|the swan dive was far short of perfect|{"speaker": "telugu_s01", "accent": "telugu"}
american_s01_072|those words were the cue for the actor to leave|those words were the cue for the actor to leave|{"speaker": "american_s01", "accent": "american"}
odiya_s01_268|the slush lay deep along the street|the slush lay deep along the street|{"speaker": "odiya_s01", "accent": "odiya"}
bangla_s01_279|the slush lay deep along the street|the slush lay deep along the street|{"speaker": "bangla_s01", "accent": "bangla"}
malayalam_s03_268|the slush lay deep along the street|the slush lay deep along the street|{"speaker": "malayalam_s03", "accent": "malayalam"}
bangla_s02_290|the slush lay deep along the street|the slush lay deep along the street|{"speaker": "bangla_s02", "accent": "bangla"}
welsh_s01_338|the plush chair leaned against the wall|the plush chair leaned against the wall|{"speaker": "welsh_s01", "accent": "welsh"}
telugu_s01_534|the child almost hurt the small dog|the child almost hurt the small dog|{"speaker": "telugu_s01", "accent": "telugu"}
american_s05_486|the tin box held priceless stones|the tin box held priceless stones|{"speaker": "american_s05", "accent": "american"}
american_s06_486|the tin box held priceless stones|the tin box held priceless stones|{"speaker": "american_s06", "accent": "american"}
american_s08_486|the tin box held priceless stones|the tin box held priceless stones|{"speaker": "american_s08", "accent": "american"}
telugu_s01_487|the urge to write short stories is rare|the urge to write short stories is rare|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s02_562|we admire and love a good cook|we admire and love a good cook|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s03_552|the water in this well is a source of good health|the water in this well is a source of good health|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s01_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s01", "accent": "american"}
british_s01_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "british_s01", "accent": "british"}
american_s02_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s02", "accent": "american"}
american_s03_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s03", "accent": "american"}
american_s05_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s05", "accent": "american"}
american_s07_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s07", "accent": "american"}
indian_s01_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "indian_s01", "accent": "indian"}
australian_s01_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "australian_s01", "accent": "australian"}
american_s08_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s08", "accent": "american"}
american_s06_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "american_s06", "accent": "american"}
indian_s02_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "indian_s02", "accent": "indian"}
australian_s02_677|the aim of the contest is to raise a great fund|the aim of the contest is to raise a great fund|{"speaker": "australian_s02", "accent": "australian"}
malayalam_s01_677|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s02_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "australian_s02", "accent": "australian"}
malayalam_s02_682|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "malayalam_s02", "accent": "malayalam"}
telugu_s01_679|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s01_689|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "telugu_s01", "accent": "telugu"}
indian_s01_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "indian_s01", "accent": "indian"}
telugu_s01_699|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s03_661|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "malayalam_s03", "accent": "malayalam"}
welsh_s01_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "welsh_s01", "accent": "welsh"}
indian_s02_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "indian_s02", "accent": "indian"}
british_s02_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "british_s02", "accent": "british"}
british_s01_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "british_s01", "accent": "british"}
american_s05_231|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "american_s05", "accent": "american"}
bangla_s01_663|the ancient coin was quite dull and worn|the ancient coin was quite dull and worn|{"speaker": "bangla_s01", "accent": "bangla"}
